Date_of_Journey,Airline,Source,Destination,Product,Customer,Booking
2021-06-08,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.479416361260352
2021-06-09,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.056541865756312
2021-06-10,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.652929192391177
2021-06-11,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.768191593028202
2021-06-12,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.141247561360746
2021-06-13,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.48762189539228
2021-06-14,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.141697618478045
2021-06-15,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.468840219950724
2021-06-16,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.045965723541304
2021-06-17,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.642353049274785
2021-06-18,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.75761544901105
2021-06-19,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.130671416433522
2021-06-20,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.47704574956765
2021-06-21,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.13112147265153
2021-06-22,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.45826407412468
2021-06-23,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.03538957771882
2021-06-24,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.63177690344664
2021-06-25,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.747039303182184
2021-06-26,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.12005894408155
2021-06-27,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.466396950686466
2021-06-28,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.120436347246958
2021-06-29,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.447542622195865
2021-06-30,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.024631799269873
2021-07-01,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.6209827984761
2021-07-02,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.736208871687197
2021-07-03,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.10922851258917
2021-07-04,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.455566519195724
2021-07-05,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.109605915754322
2021-07-06,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.436712190706167
2021-07-07,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.013801367280408
2021-07-08,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.610152365987915
2021-07-09,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.725378438701853
2021-07-10,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.098398079109785
2021-07-11,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.444736085220182
2021-07-12,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.098775481279937
2021-07-13,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.425881755732604
2021-07-14,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.00297093230515
2021-07-15,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.59932193101523
2021-07-16,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.714548003727643
2021-07-17,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.087567644133912
2021-07-18,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.433905650241634
2021-07-19,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.087945047579648
2021-07-20,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.415051323309264
2021-07-21,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.992140501151543
2021-07-22,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.58849150113428
2021-07-23,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.703717575117143
2021-07-24,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.076737216796054
2021-07-25,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.42307522418064
2021-07-26,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.077114621510677
2021-07-27,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.4042208972383
2021-07-28,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.981310075084174
2021-07-29,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.57766107506717
2021-07-30,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.692887149055274
2021-07-31,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.065906790468425
2021-08-01,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.412244797589754
2021-08-02,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.066284194665506
2021-08-03,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.393390470128363
2021-08-04,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.970479647713024
2021-08-05,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.566830647429917
2021-08-06,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.682056721153103
2021-08-07,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.05507636256688
2021-08-08,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.40141436969182
2021-08-09,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.055453766760305
2021-08-10,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.38256004222386
2021-08-11,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.959649219836503
2021-08-12,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.55600021958261
2021-08-13,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.671226293332154
2021-08-14,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.044245934770828
2021-08-15,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.39058394192089
2021-08-16,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.044623339017555
2021-08-17,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.37172961451135
2021-08-18,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.9488187921223
2021-08-19,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.545169791870688
2021-08-20,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.660395865620035
2021-08-21,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.033415507066408
2021-08-22,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.37975351421249
2021-08-23,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.03379291120548
2021-08-24,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.3608991865845
2021-08-25,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.937988364086717
2021-08-26,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.534339363728485
2021-08-27,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.649565437372047
2021-08-28,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.022585078708556
2021-08-29,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.368923085749334
2021-08-30,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.0229624827396
2021-08-31,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.350068758126937
2021-09-01,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.927157935630262
2021-09-02,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.52350893526824
2021-09-03,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.638735009143694
2021-09-04,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.01175465071635
2021-09-05,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.3580926579912
2021-09-06,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.012132055217656
2021-09-07,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.339238330834103
2021-09-08,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.91632750857603
2021-09-09,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.512678508449284
2021-09-10,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.627904582326412
2021-09-11,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.000924223901155
2021-09-12,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.3472622311731
2021-09-13,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.00130162839683
2021-09-14,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.32840790401913
2021-09-15,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.905497082034934
2021-09-16,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.50184808218253
2021-09-17,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.617074156335363
2021-09-18,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.990093798183697
2021-09-19,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.336431805730665
2021-09-20,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.99047120323211
2021-09-21,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.317577479126193
2021-09-22,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.89466665713515
2021-09-23,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.491017657285024
2021-09-24,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.60624373143714
2021-09-25,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.97926337328329
2021-09-26,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.325601380827585
2021-09-27,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.97964077703965
2021-09-28,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.30674705164568
2021-09-29,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.883836228365777
2021-09-30,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.48018722722456
2021-10-01,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.59541330008287
2021-10-02,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.96843294063563
2021-10-03,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.314770946895855
2021-10-04,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.96881034310531
2021-10-05,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.295916617709125
2021-10-06,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.873005794427666
2021-10-07,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.469356793286714
2021-10-08,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.58458286582101
2021-10-09,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.957602506042853
2021-10-10,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.303940511969568
2021-10-11,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.95797990785044
2021-10-12,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.285086182123745
2021-10-13,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.86217535851878
2021-10-14,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.458526357042683
2021-10-15,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.573752429575453
2021-10-16,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.946772069795635
2021-10-17,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.293110075728762
2021-10-18,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.94714947160775
2021-10-19,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.27425574588153
2021-10-20,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.851344923159566
2021-10-21,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.447695922572862
2021-10-22,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.56292199599269
2021-10-23,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.935941637100232
2021-10-24,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.282279643915132
2021-10-25,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.936319040683195
2021-10-26,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.26342531584223
2021-10-27,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.84051449312387
2021-10-28,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.436865492539305
2021-10-29,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.552091565958413
2021-10-30,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.92511120707136
2021-10-31,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.271449213885095
2021-11-01,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.925488610656647
2021-11-02,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.252594885813238
2021-11-03,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.829684063092067
2021-11-04,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.42603506250416
2021-11-05,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.541261135924646
2021-11-06,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.914280777037714
2021-11-07,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.260618783855055
2021-11-08,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.914658180619337
2021-11-09,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.241764455779094
2021-11-10,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.81885363305623
2021-11-11,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.41520463247248
2021-11-12,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.53043070588986
2021-11-13,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.903450347001257
2021-11-14,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.24978835381664
2021-11-15,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.903827750585936
2021-11-16,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.230934025744943
2021-11-17,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.808023203024437
2021-11-18,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.404374202437037
2021-11-19,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.519600275856096
2021-11-20,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.892619916967607
2021-11-21,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.2389579237866
2021-11-22,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.89299732054863
2021-11-23,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.2201035957108
2021-11-24,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.797192772988733
2021-11-25,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.39354377240536
2021-11-26,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.508769845825896
2021-11-27,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.881789486933958
2021-11-28,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.228127493752016
2021-11-29,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.88216689052208
2021-11-30,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.209273165681807
2021-12-01,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.786362342956796
2021-12-02,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.38271334237368
2021-12-03,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.497939415791613
2021-12-04,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.87095905690031
2021-12-05,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.217297063717428
2021-12-06,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.871336460484777
2021-12-07,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.198442735640047
2021-12-08,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.775531912921096
2021-12-09,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.371882912340123
2021-12-10,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.487108985757338
2021-12-11,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.860128626868637
2021-12-12,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.20646663368356
2021-12-13,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.860506030447468
2021-12-14,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.18761230561105
2021-12-15,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.7647014828893
2021-12-16,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.36105248230656
2021-12-17,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.476278555723578
2021-12-18,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.849298196837793
2021-12-19,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.195636203653525
2021-12-20,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.84967560042092
2021-12-21,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.176781875576907
2021-12-22,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.753871052857505
2021-12-23,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.350222052271413
2021-12-24,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.465448125688788
2021-12-25,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.838467766801337
2021-12-26,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.18480577361894
2021-12-27,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.838845170383614
2021-12-28,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.165951445545453
2021-12-29,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.743040622825703
2021-12-30,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.339391622239738
2021-12-31,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.454617695655024
2022-01-01,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.827637336767687
2022-01-02,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.173975343584353
2022-01-03,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.82801474035021
2022-01-04,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.15512101550615
2022-01-05,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.732210192790003
2022-01-06,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.328561192204297
2022-01-07,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.44378726562126
2022-01-08,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.816806906738826
2022-01-09,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.16314491354977
2022-01-10,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.817184310318286
2022-01-11,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.144290585477158
2022-01-12,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.721379762758207
2022-01-13,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.317730762172616
2022-01-14,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.432956835591057
2022-01-15,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.80597647670517
2022-01-16,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.15231448351973
2022-01-17,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.806353880286355
2022-01-18,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.13346015544817
2022-01-19,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.71054933272237
2022-01-20,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.306900332139055
2022-01-21,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.42212640555678
2022-01-22,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.795146046668712
2022-01-23,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.1414840534806
2022-01-24,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.79552345024757
2022-01-25,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.122629725408867
2022-01-26,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.69971890269057
2022-01-27,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.2960699021055
2022-01-28,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.411295975522506
2022-01-29,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.784315616632263
2022-01-30,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.130653623451277
2022-01-31,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.784693020215645
2022-02-01,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.111799295379875
2022-02-02,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.688888472654867
2022-02-03,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.28523947207194
2022-02-04,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.400465545492814
2022-02-05,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.773485186601423
2022-02-06,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.119823193416693
2022-02-07,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.773862590183718
2022-02-08,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.100968865345727
2022-02-09,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.678058042626976
2022-02-10,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.27440904203867
2022-02-11,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.389635115458027
2022-02-12,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.76265475656496
2022-02-13,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.10899276338211
2022-02-14,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.76303216015179
2022-02-15,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.09013843530912
2022-02-16,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.667227612591272
2022-02-17,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.263578612005112
2022-02-18,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.378804685424264
2022-02-19,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.751824326531313
2022-02-20,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.098162333347524
2022-02-21,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.752201730114482
2022-02-22,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.079308005274978
2022-02-23,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.65639718255557
2022-02-24,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.252748181971555
2022-02-25,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.367974255389985
2022-02-26,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.74099389650245
2022-02-27,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.0873319033182
2022-02-28,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.74137130008794
2022-03-01,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.068477575245982
2022-03-02,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.645566752527678
2022-03-03,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.2419177519364
2022-03-04,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.35714382535571
2022-03-05,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.7301634664688
2022-03-06,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.07650147328816
2022-03-07,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.730540870050632
2022-03-08,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.05764714521184
2022-03-09,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.634736322487935
2022-03-10,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.231087321904727
2022-03-11,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.346313395321435
2022-03-12,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.719333036432342
2022-03-13,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.065671043249033
2022-03-14,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.719710440017224
2022-03-15,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.04681671517769
2022-03-16,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.623905892456136
2022-03-17,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.220256891869283
2022-03-18,FlyDubai,Chennai,Dubai,Business,Rare Flyer,26.33548296528767
2022-03-19,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.7085026064015
2022-03-20,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.054840613218996
2022-03-21,FlyDubai,Chennai,Dubai,Business,Rare Flyer,23.7088800099853
2022-03-22,FlyDubai,Chennai,Dubai,Business,Rare Flyer,24.03598628514355
2022-03-23,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.613075462420436
2022-03-24,FlyDubai,Chennai,Dubai,Business,Rare Flyer,25.20942646183761
