Date_of_Journey,Airline,Source,Destination,Product,Customer,Revenue
2021-08-03,FlyDubai,Dubai,Chennai,Business,First Flyer,319985.5157475936
2021-08-04,FlyDubai,Dubai,Chennai,Business,First Flyer,340939.005725072
2021-08-05,FlyDubai,Dubai,Chennai,Business,First Flyer,332548.88632545975
2021-08-06,FlyDubai,Dubai,Chennai,Business,First Flyer,354100.028822381
2021-08-07,FlyDubai,Dubai,Chennai,Business,First Flyer,329082.9894789751
2021-08-08,FlyDubai,Dubai,Chennai,Business,First Flyer,323254.70059610193
2021-08-09,FlyDubai,Dubai,Chennai,Business,First Flyer,323947.1665432726
2021-08-10,FlyDubai,Dubai,Chennai,Business,First Flyer,319516.1455238812
2021-08-11,FlyDubai,Dubai,Chennai,Business,First Flyer,340469.63550321705
2021-08-12,FlyDubai,Dubai,Chennai,Business,First Flyer,332079.51610547106
2021-08-13,FlyDubai,Dubai,Chennai,Business,First Flyer,353630.6586042175
2021-08-14,FlyDubai,Dubai,Chennai,Business,First Flyer,328613.61926261114
2021-08-15,FlyDubai,Dubai,Chennai,Business,First Flyer,322785.33038157667
2021-08-16,FlyDubai,Dubai,Chennai,Business,First Flyer,323477.79633060447
2021-08-17,FlyDubai,Dubai,Chennai,Business,First Flyer,319046.77531309705
2021-08-18,FlyDubai,Dubai,Chennai,Business,First Flyer,340000.26529242017
2021-08-19,FlyDubai,Dubai,Chennai,Business,First Flyer,331610.14589470346
2021-08-20,FlyDubai,Dubai,Chennai,Business,First Flyer,353161.2883934649
2021-08-21,FlyDubai,Dubai,Chennai,Business,First Flyer,328144.2490519568
2021-08-22,FlyDubai,Dubai,Chennai,Business,First Flyer,322315.9601708483
2021-08-23,FlyDubai,Dubai,Chennai,Business,First Flyer,323008.42612514895
2021-08-24,FlyDubai,Dubai,Chennai,Business,First Flyer,318577.40511278587
2021-08-25,FlyDubai,Dubai,Chennai,Business,First Flyer,339530.8950973398
2021-08-26,FlyDubai,Dubai,Chennai,Business,First Flyer,331140.77570484177
2021-08-27,FlyDubai,Dubai,Chennai,Business,First Flyer,352691.91820889455
2021-08-28,FlyDubai,Dubai,Chennai,Business,First Flyer,327674.87887254416
2021-08-29,FlyDubai,Dubai,Chennai,Business,First Flyer,321846.58999670687
2021-08-30,FlyDubai,Dubai,Chennai,Business,First Flyer,322539.05595098017
2021-08-31,FlyDubai,Dubai,Chennai,Business,First Flyer,318108.0349387078
2021-09-01,FlyDubai,Dubai,Chennai,Business,First Flyer,339061.52492325625
2021-09-02,FlyDubai,Dubai,Chennai,Business,First Flyer,330671.4055307245
2021-09-03,FlyDubai,Dubai,Chennai,Business,First Flyer,352222.54803009593
2021-09-04,FlyDubai,Dubai,Chennai,Business,First Flyer,327205.50868915895
2021-09-05,FlyDubai,Dubai,Chennai,Business,First Flyer,321377.21980866685
2021-09-06,FlyDubai,Dubai,Chennai,Business,First Flyer,322069.6857583294
2021-09-07,FlyDubai,Dubai,Chennai,Business,First Flyer,317638.6647413636
2021-09-08,FlyDubai,Dubai,Chennai,Business,First Flyer,338592.15472132433
2021-09-09,FlyDubai,Dubai,Chennai,Business,First Flyer,330202.0353241866
2021-09-10,FlyDubai,Dubai,Chennai,Business,First Flyer,351753.17782356835
2021-09-11,FlyDubai,Dubai,Chennai,Business,First Flyer,326736.1384826161
2021-09-12,FlyDubai,Dubai,Chennai,Business,First Flyer,320907.8496020954
2021-09-13,FlyDubai,Dubai,Chennai,Business,First Flyer,321600.3155517304
2021-09-14,FlyDubai,Dubai,Chennai,Business,First Flyer,317169.2945348364
2021-09-15,FlyDubai,Dubai,Chennai,Business,First Flyer,338122.7845203231
2021-09-16,FlyDubai,Dubai,Chennai,Business,First Flyer,329732.6651287151
2021-09-17,FlyDubai,Dubai,Chennai,Business,First Flyer,351283.8076336369
2021-09-18,FlyDubai,Dubai,Chennai,Business,First Flyer,326266.768298275
2021-09-19,FlyDubai,Dubai,Chennai,Business,First Flyer,320438.4794232816
2021-09-20,FlyDubai,Dubai,Chennai,Business,First Flyer,321130.9453784911
2021-09-21,FlyDubai,Dubai,Chennai,Business,First Flyer,316699.92436709354
2021-09-22,FlyDubai,Dubai,Chennai,Business,First Flyer,337653.41435251664
2021-09-23,FlyDubai,Dubai,Chennai,Business,First Flyer,329263.2949609378
2021-09-24,FlyDubai,Dubai,Chennai,Business,First Flyer,350814.43746584066
2021-09-25,FlyDubai,Dubai,Chennai,Business,First Flyer,325797.39813043416
2021-09-26,FlyDubai,Dubai,Chennai,Business,First Flyer,319969.1092554074
2021-09-27,FlyDubai,Dubai,Chennai,Business,First Flyer,320661.57520825695
2021-09-28,FlyDubai,Dubai,Chennai,Business,First Flyer,316230.55419449875
2021-09-29,FlyDubai,Dubai,Chennai,Business,First Flyer,337184.0441775411
2021-09-30,FlyDubai,Dubai,Chennai,Business,First Flyer,328793.92478355346
2021-10-01,FlyDubai,Dubai,Chennai,Business,First Flyer,350345.06728604133
2021-10-02,FlyDubai,Dubai,Chennai,Business,First Flyer,325328.02794818964
2021-10-03,FlyDubai,Dubai,Chennai,Business,First Flyer,319499.73907089303
2021-10-04,FlyDubai,Dubai,Chennai,Business,First Flyer,320192.20502368524
2021-10-05,FlyDubai,Dubai,Chennai,Business,First Flyer,315761.1840099009
2021-10-06,FlyDubai,Dubai,Chennai,Business,First Flyer,336714.6739929376
2021-10-07,FlyDubai,Dubai,Chennai,Business,First Flyer,328324.5545989768
2021-10-08,FlyDubai,Dubai,Chennai,Business,First Flyer,349875.69710374536
2021-10-09,FlyDubai,Dubai,Chennai,Business,First Flyer,324858.6577681657
2021-10-10,FlyDubai,Dubai,Chennai,Business,First Flyer,319030.3688930442
2021-10-11,FlyDubai,Dubai,Chennai,Business,First Flyer,319722.83484811225
2021-10-12,FlyDubai,Dubai,Chennai,Business,First Flyer,315291.813836572
2021-10-13,FlyDubai,Dubai,Chennai,Business,First Flyer,336245.3038219079
2021-10-14,FlyDubai,Dubai,Chennai,Business,First Flyer,327855.18443012756
2021-10-15,FlyDubai,Dubai,Chennai,Business,First Flyer,349406.32693488733
2021-10-16,FlyDubai,Dubai,Chennai,Business,First Flyer,324389.28759929724
2021-10-17,FlyDubai,Dubai,Chennai,Business,First Flyer,318560.99872427864
2021-10-18,FlyDubai,Dubai,Chennai,Business,First Flyer,319253.4646793172
2021-10-19,FlyDubai,Dubai,Chennai,Business,First Flyer,314822.4436677826
2021-10-20,FlyDubai,Dubai,Chennai,Business,First Flyer,335775.9336447745
2021-10-21,FlyDubai,Dubai,Chennai,Business,First Flyer,327385.81424470956
2021-10-22,FlyDubai,Dubai,Chennai,Business,First Flyer,348936.95674117794
2021-10-23,FlyDubai,Dubai,Chennai,Business,First Flyer,323919.9173972593
2021-10-24,FlyDubai,Dubai,Chennai,Business,First Flyer,318091.6285138441
2021-10-25,FlyDubai,Dubai,Chennai,Business,First Flyer,318784.09446061676
2021-10-26,FlyDubai,Dubai,Chennai,Business,First Flyer,314353.07344076474
2021-10-27,FlyDubai,Dubai,Chennai,Business,First Flyer,335306.56341780175
2021-10-28,FlyDubai,Dubai,Chennai,Business,First Flyer,326916.4440177589
2021-10-29,FlyDubai,Dubai,Chennai,Business,First Flyer,348467.5865142082
2021-10-30,FlyDubai,Dubai,Chennai,Business,First Flyer,323450.54717036523
2021-10-31,FlyDubai,Dubai,Chennai,Business,First Flyer,317622.2582869327
2021-11-01,FlyDubai,Dubai,Chennai,Business,First Flyer,318314.7242337418
2021-11-02,FlyDubai,Dubai,Chennai,Business,First Flyer,313883.7032138485
2021-11-03,FlyDubai,Dubai,Chennai,Business,First Flyer,334837.1931908544
2021-11-04,FlyDubai,Dubai,Chennai,Business,First Flyer,326447.0737907685
2021-11-05,FlyDubai,Dubai,Chennai,Business,First Flyer,347998.2162872726
2021-11-06,FlyDubai,Dubai,Chennai,Business,First Flyer,322981.1769434077
2021-11-07,FlyDubai,Dubai,Chennai,Business,First Flyer,317152.88806002133
2021-11-08,FlyDubai,Dubai,Chennai,Business,First Flyer,317845.35400673485
2021-11-09,FlyDubai,Dubai,Chennai,Business,First Flyer,313414.3329868814
2021-11-10,FlyDubai,Dubai,Chennai,Business,First Flyer,334367.8229638746
2021-11-11,FlyDubai,Dubai,Chennai,Business,First Flyer,325977.7035638131
2021-11-12,FlyDubai,Dubai,Chennai,Business,First Flyer,347528.8460602687
2021-11-13,FlyDubai,Dubai,Chennai,Business,First Flyer,322511.8067163934
2021-11-14,FlyDubai,Dubai,Chennai,Business,First Flyer,316683.5178330014
2021-11-15,FlyDubai,Dubai,Chennai,Business,First Flyer,317375.9837797774
2021-11-16,FlyDubai,Dubai,Chennai,Business,First Flyer,312944.96275991434
2021-11-17,FlyDubai,Dubai,Chennai,Business,First Flyer,333898.4527369274
2021-11-18,FlyDubai,Dubai,Chennai,Business,First Flyer,325508.3333368672
2021-11-19,FlyDubai,Dubai,Chennai,Business,First Flyer,347059.4758333331
2021-11-20,FlyDubai,Dubai,Chennai,Business,First Flyer,322042.4364894358
2021-11-21,FlyDubai,Dubai,Chennai,Business,First Flyer,316214.14760609006
2021-11-22,FlyDubai,Dubai,Chennai,Business,First Flyer,316906.6135527705
2021-11-23,FlyDubai,Dubai,Chennai,Business,First Flyer,312475.5925329472
2021-11-24,FlyDubai,Dubai,Chennai,Business,First Flyer,333429.08250995463
2021-11-25,FlyDubai,Dubai,Chennai,Business,First Flyer,325038.9631099118
2021-11-26,FlyDubai,Dubai,Chennai,Business,First Flyer,346590.10560637986
2021-11-27,FlyDubai,Dubai,Chennai,Business,First Flyer,321573.06626247824
2021-11-28,FlyDubai,Dubai,Chennai,Business,First Flyer,315744.7773791105
2021-11-29,FlyDubai,Dubai,Chennai,Business,First Flyer,316437.2433258956
2021-11-30,FlyDubai,Dubai,Chennai,Business,First Flyer,312006.222306031
2021-12-01,FlyDubai,Dubai,Chennai,Business,First Flyer,332959.7122830003
2021-12-02,FlyDubai,Dubai,Chennai,Business,First Flyer,324569.59288295626
2021-12-03,FlyDubai,Dubai,Chennai,Business,First Flyer,346120.73537941015
2021-12-04,FlyDubai,Dubai,Chennai,Business,First Flyer,321103.69603552064
2021-12-05,FlyDubai,Dubai,Chennai,Business,First Flyer,315275.407152131
2021-12-06,FlyDubai,Dubai,Chennai,Business,First Flyer,315967.8730988886
2021-12-07,FlyDubai,Dubai,Chennai,Business,First Flyer,311536.85207899404
2021-12-08,FlyDubai,Dubai,Chennai,Business,First Flyer,332490.34205602756
2021-12-09,FlyDubai,Dubai,Chennai,Business,First Flyer,324100.22265600564
2021-12-10,FlyDubai,Dubai,Chennai,Business,First Flyer,345651.36515244044
2021-12-11,FlyDubai,Dubai,Chennai,Business,First Flyer,320634.3258085698
2021-12-12,FlyDubai,Dubai,Chennai,Business,First Flyer,314806.0369251793
2021-12-13,FlyDubai,Dubai,Chennai,Business,First Flyer,315498.5028718816
2021-12-14,FlyDubai,Dubai,Chennai,Business,First Flyer,311067.48185207776
2021-12-15,FlyDubai,Dubai,Chennai,Business,First Flyer,332020.9718290804
2021-12-16,FlyDubai,Dubai,Chennai,Business,First Flyer,323630.85242905497
2021-12-17,FlyDubai,Dubai,Chennai,Business,First Flyer,345181.99492550484
2021-12-18,FlyDubai,Dubai,Chennai,Business,First Flyer,320164.95558166894
2021-12-19,FlyDubai,Dubai,Chennai,Business,First Flyer,314336.6666982679
2021-12-20,FlyDubai,Dubai,Chennai,Business,First Flyer,315029.13264500664
2021-12-21,FlyDubai,Dubai,Chennai,Business,First Flyer,310598.11162511073
2021-12-22,FlyDubai,Dubai,Chennai,Business,First Flyer,331551.6016021331
2021-12-23,FlyDubai,Dubai,Chennai,Business,First Flyer,323161.48220206465
2021-12-24,FlyDubai,Dubai,Chennai,Business,First Flyer,344712.6246985009
2021-12-25,FlyDubai,Dubai,Chennai,Business,First Flyer,319695.58535465464
2021-12-26,FlyDubai,Dubai,Chennai,Business,First Flyer,313867.2964712884
2021-12-27,FlyDubai,Dubai,Chennai,Business,First Flyer,314559.76241799974
2021-12-28,FlyDubai,Dubai,Chennai,Business,First Flyer,310128.7413981755
2021-12-29,FlyDubai,Dubai,Chennai,Business,First Flyer,331082.23137518583
2021-12-30,FlyDubai,Dubai,Chennai,Business,First Flyer,322692.11197510915
2021-12-31,FlyDubai,Dubai,Chennai,Business,First Flyer,344243.2544715653
2022-01-01,FlyDubai,Dubai,Chennai,Business,First Flyer,319226.2151276971
2022-01-02,FlyDubai,Dubai,Chennai,Business,First Flyer,313397.9262443089
2022-01-03,FlyDubai,Dubai,Chennai,Business,First Flyer,314090.39219104237
2022-01-04,FlyDubai,Dubai,Chennai,Business,First Flyer,309659.3711711575
2022-01-05,FlyDubai,Dubai,Chennai,Business,First Flyer,330612.8611482131
2022-01-06,FlyDubai,Dubai,Chennai,Business,First Flyer,322222.7417481633
2022-01-07,FlyDubai,Dubai,Chennai,Business,First Flyer,343773.88424462976
2022-01-08,FlyDubai,Dubai,Chennai,Business,First Flyer,318756.844900803
2022-01-09,FlyDubai,Dubai,Chennai,Business,First Flyer,312928.55601732933
2022-01-10,FlyDubai,Dubai,Chennai,Business,First Flyer,313621.02196410135
2022-01-11,FlyDubai,Dubai,Chennai,Business,First Flyer,309190.00094424124
2022-01-12,FlyDubai,Dubai,Chennai,Business,First Flyer,330143.49092126585
2022-01-13,FlyDubai,Dubai,Chennai,Business,First Flyer,321753.3715212078
2022-01-14,FlyDubai,Dubai,Chennai,Business,First Flyer,343304.5140176766
2022-01-15,FlyDubai,Dubai,Chennai,Business,First Flyer,318287.47467384534
2022-01-16,FlyDubai,Dubai,Chennai,Business,First Flyer,312459.18579041795
2022-01-17,FlyDubai,Dubai,Chennai,Business,First Flyer,313151.65173716046
2022-01-18,FlyDubai,Dubai,Chennai,Business,First Flyer,308720.630717325
2022-01-19,FlyDubai,Dubai,Chennai,Business,First Flyer,329674.1206942861
2022-01-20,FlyDubai,Dubai,Chennai,Business,First Flyer,321284.0012942572
2022-01-21,FlyDubai,Dubai,Chennai,Business,First Flyer,342835.14379070676
2022-01-22,FlyDubai,Dubai,Chennai,Business,First Flyer,317818.10444683104
2022-01-23,FlyDubai,Dubai,Chennai,Business,First Flyer,311989.8155633703
2022-01-24,FlyDubai,Dubai,Chennai,Business,First Flyer,312682.28151013696
2022-01-25,FlyDubai,Dubai,Chennai,Business,First Flyer,308251.2604903071
2022-01-26,FlyDubai,Dubai,Chennai,Business,First Flyer,329204.7504673387
2022-01-27,FlyDubai,Dubai,Chennai,Business,First Flyer,320814.63106730644
2022-01-28,FlyDubai,Dubai,Chennai,Business,First Flyer,342365.77356373705
2022-01-29,FlyDubai,Dubai,Chennai,Business,First Flyer,317348.73421981675
2022-01-30,FlyDubai,Dubai,Chennai,Business,First Flyer,311520.44533648674
2022-01-31,FlyDubai,Dubai,Chennai,Business,First Flyer,312212.91128319607
2022-02-01,FlyDubai,Dubai,Chennai,Business,First Flyer,307781.89026339084
2022-02-02,FlyDubai,Dubai,Chennai,Business,First Flyer,328735.380240366
2022-02-03,FlyDubai,Dubai,Chennai,Business,First Flyer,320345.2608403558
2022-02-04,FlyDubai,Dubai,Chennai,Business,First Flyer,341896.403336818
2022-02-05,FlyDubai,Dubai,Chennai,Business,First Flyer,316879.36399291595
2022-02-06,FlyDubai,Dubai,Chennai,Business,First Flyer,311051.07510950713
2022-02-07,FlyDubai,Dubai,Chennai,Business,First Flyer,311743.54105625505
2022-02-08,FlyDubai,Dubai,Chennai,Business,First Flyer,307312.52003642375
2022-02-09,FlyDubai,Dubai,Chennai,Business,First Flyer,328266.01001344435
2022-02-10,FlyDubai,Dubai,Chennai,Business,First Flyer,319875.8906133607
2022-02-11,FlyDubai,Dubai,Chennai,Business,First Flyer,341427.0331098141
2022-02-12,FlyDubai,Dubai,Chennai,Business,First Flyer,316409.9937659016
2022-02-13,FlyDubai,Dubai,Chennai,Business,First Flyer,310581.70488252764
2022-02-14,FlyDubai,Dubai,Chennai,Business,First Flyer,311274.17082931416
2022-02-15,FlyDubai,Dubai,Chennai,Business,First Flyer,306843.14980943763
2022-02-16,FlyDubai,Dubai,Chennai,Business,First Flyer,327796.63978647155
2022-02-17,FlyDubai,Dubai,Chennai,Business,First Flyer,319406.52038641006
2022-02-18,FlyDubai,Dubai,Chennai,Business,First Flyer,340957.6628828785
2022-02-19,FlyDubai,Dubai,Chennai,Business,First Flyer,315940.62353894406
2022-02-20,FlyDubai,Dubai,Chennai,Business,First Flyer,310112.33465554815
2022-02-21,FlyDubai,Dubai,Chennai,Business,First Flyer,310804.8006023072
2022-02-22,FlyDubai,Dubai,Chennai,Business,First Flyer,306373.7795824706
2022-02-23,FlyDubai,Dubai,Chennai,Business,First Flyer,327327.26955949876
2022-02-24,FlyDubai,Dubai,Chennai,Business,First Flyer,318937.15015945927
2022-02-25,FlyDubai,Dubai,Chennai,Business,First Flyer,340488.2926559088
2022-02-26,FlyDubai,Dubai,Chennai,Business,First Flyer,315471.2533120499
2022-02-27,FlyDubai,Dubai,Chennai,Business,First Flyer,309642.96442866453
2022-02-28,FlyDubai,Dubai,Chennai,Business,First Flyer,310335.43037543225
2022-03-01,FlyDubai,Dubai,Chennai,Business,First Flyer,305904.4093555543
2022-03-02,FlyDubai,Dubai,Chennai,Business,First Flyer,326857.89933257713
2022-03-03,FlyDubai,Dubai,Chennai,Business,First Flyer,318467.77993246895
2022-03-04,FlyDubai,Dubai,Chennai,Business,First Flyer,340018.922428939
2022-03-05,FlyDubai,Dubai,Chennai,Business,First Flyer,315001.88308509236
2022-03-06,FlyDubai,Dubai,Chennai,Business,First Flyer,309173.5942017532
2022-03-07,FlyDubai,Dubai,Chennai,Business,First Flyer,309866.0601484252
2022-03-08,FlyDubai,Dubai,Chennai,Business,First Flyer,305435.03912858723
2022-03-09,FlyDubai,Dubai,Chennai,Business,First Flyer,326388.52910557174
2022-03-10,FlyDubai,Dubai,Chennai,Business,First Flyer,317998.4097055135
2022-03-11,FlyDubai,Dubai,Chennai,Business,First Flyer,339549.5522019693
2022-03-12,FlyDubai,Dubai,Chennai,Business,First Flyer,314532.512858078
2022-03-13,FlyDubai,Dubai,Chennai,Business,First Flyer,308704.2239747055
2022-03-14,FlyDubai,Dubai,Chennai,Business,First Flyer,309396.68992146786
2022-03-15,FlyDubai,Dubai,Chennai,Business,First Flyer,304965.6689016202
2022-03-16,FlyDubai,Dubai,Chennai,Business,First Flyer,325919.1588786245
2022-03-17,FlyDubai,Dubai,Chennai,Business,First Flyer,317529.03947856766
2022-03-18,FlyDubai,Dubai,Chennai,Business,First Flyer,339080.18197503366
2022-03-19,FlyDubai,Dubai,Chennai,Business,First Flyer,314063.1426311772
2022-03-20,FlyDubai,Dubai,Chennai,Business,First Flyer,308234.8537477942
2022-03-21,FlyDubai,Dubai,Chennai,Business,First Flyer,308927.3196945269
2022-03-22,FlyDubai,Dubai,Chennai,Business,First Flyer,304496.2986746531
2022-03-23,FlyDubai,Dubai,Chennai,Business,First Flyer,325449.7886516517
2022-03-24,FlyDubai,Dubai,Chennai,Business,First Flyer,317059.66925161215
2022-03-25,FlyDubai,Dubai,Chennai,Business,First Flyer,338610.8117480805
2022-03-26,FlyDubai,Dubai,Chennai,Business,First Flyer,313593.77240422636
2022-03-27,FlyDubai,Dubai,Chennai,Business,First Flyer,307765.48352081457
2022-03-28,FlyDubai,Dubai,Chennai,Business,First Flyer,308457.949467586
2022-03-29,FlyDubai,Dubai,Chennai,Business,First Flyer,304026.9284477368
2022-03-30,FlyDubai,Dubai,Chennai,Business,First Flyer,324980.4184246974
2022-03-31,FlyDubai,Dubai,Chennai,Business,First Flyer,316590.29902465676
2022-04-01,FlyDubai,Dubai,Chennai,Business,First Flyer,338141.44152111077
2022-04-02,FlyDubai,Dubai,Chennai,Business,First Flyer,313124.4021772688
2022-04-03,FlyDubai,Dubai,Chennai,Business,First Flyer,307296.113293835
2022-04-04,FlyDubai,Dubai,Chennai,Business,First Flyer,307988.579240579
2022-04-05,FlyDubai,Dubai,Chennai,Business,First Flyer,303557.5582206999
2022-04-06,FlyDubai,Dubai,Chennai,Business,First Flyer,324511.0481977246
2022-04-07,FlyDubai,Dubai,Chennai,Business,First Flyer,316120.9287977108
2022-04-08,FlyDubai,Dubai,Chennai,Business,First Flyer,337672.07129414106
2022-04-09,FlyDubai,Dubai,Chennai,Business,First Flyer,312655.03195031115
2022-04-10,FlyDubai,Dubai,Chennai,Business,First Flyer,306826.74306688335
2022-04-11,FlyDubai,Dubai,Chennai,Business,First Flyer,307519.2090135721
2022-04-12,FlyDubai,Dubai,Chennai,Business,First Flyer,303088.1879937836
2022-04-13,FlyDubai,Dubai,Chennai,Business,First Flyer,324041.67797077744
2022-04-14,FlyDubai,Dubai,Chennai,Business,First Flyer,315651.5585707554
2022-04-15,FlyDubai,Dubai,Chennai,Business,First Flyer,337202.7010672054
2022-04-16,FlyDubai,Dubai,Chennai,Business,First Flyer,312185.6617233536
2022-04-17,FlyDubai,Dubai,Chennai,Business,First Flyer,306357.37283997197
2022-04-18,FlyDubai,Dubai,Chennai,Business,First Flyer,307049.8387866971
2022-04-19,FlyDubai,Dubai,Chennai,Business,First Flyer,302618.8177668166
2022-04-20,FlyDubai,Dubai,Chennai,Business,First Flyer,323572.30774383014
2022-04-21,FlyDubai,Dubai,Chennai,Business,First Flyer,315182.188343765
2022-04-22,FlyDubai,Dubai,Chennai,Business,First Flyer,336733.33084021806
2022-04-23,FlyDubai,Dubai,Chennai,Business,First Flyer,311716.2914963393
2022-04-24,FlyDubai,Dubai,Chennai,Business,First Flyer,305888.0026129243
2022-04-25,FlyDubai,Dubai,Chennai,Business,First Flyer,306580.46855969017
2022-04-26,FlyDubai,Dubai,Chennai,Business,First Flyer,302149.44753983046
2022-04-27,FlyDubai,Dubai,Chennai,Business,First Flyer,323102.93751688296
2022-04-28,FlyDubai,Dubai,Chennai,Business,First Flyer,314712.8181168096
2022-04-29,FlyDubai,Dubai,Chennai,Business,First Flyer,336263.96061328246
2022-04-30,FlyDubai,Dubai,Chennai,Business,First Flyer,311246.92126938177
2022-05-01,FlyDubai,Dubai,Chennai,Business,First Flyer,305418.6323860129
2022-05-02,FlyDubai,Dubai,Chennai,Business,First Flyer,306111.09833273274
2022-05-03,FlyDubai,Dubai,Chennai,Business,First Flyer,301680.07731286343
2022-05-04,FlyDubai,Dubai,Chennai,Business,First Flyer,322633.56728991016
2022-05-05,FlyDubai,Dubai,Chennai,Business,First Flyer,314243.4478898637
2022-05-06,FlyDubai,Dubai,Chennai,Business,First Flyer,335794.59038634686
2022-05-07,FlyDubai,Dubai,Chennai,Business,First Flyer,310777.55104248767
2022-05-08,FlyDubai,Dubai,Chennai,Business,First Flyer,304949.26215903333
